Code,Station_ID,JMD_code,Station_Name,Altitude_m,Latitude,Longitude,Time,SPI
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1982/10/31,10.2
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1982/10/31,9.2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1982/10/31,8.9
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1982/10/31,8.8
,AL0004,30,Jarash,585,32.279346,35.892955,1982/10/31,8.5
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1982/10/31,8.4
,F 0003,28,Azraq South ,511,31.82568,36.818333,1982/10/31,7.1
,AD0012,25,Ramtha,590,32.3,35.59,1982/10/31,6.8
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1982/10/31,5.3
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1982/10/31,4.1
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1982/10/31,4
,AL0017,23,Sawileh,1050,32,35.54,1982/10/31,3.9
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1982/10/31,3.7
SYNP0029,,14,Queen AIA,722,31.43,35.59,1982/10/31,2.2
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1982/10/31,0.4
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1982/10/31,0.4
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1982/10/31,0.1
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1982/10/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1982/10/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1982/10/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1982/10/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1982/10/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,1982/10/31,0
,CC0001,24,Madaba,758,31.43,35.48,1982/10/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1982/11/30,101.1
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1982/11/30,96.4
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1982/11/30,95.2
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1982/11/30,91.4
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1982/11/30,75.9
,AL0017,23,Sawileh,1050,32,35.54,1982/11/30,74.1
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1982/11/30,69.7
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1982/11/30,68.8
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1982/11/30,62.1
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1982/11/30,61.6
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1982/11/30,61.1
,AL0004,30,Jarash,585,32.279346,35.892955,1982/11/30,57.7
,CC0001,24,Madaba,758,31.43,35.48,1982/11/30,48.4
,AD0012,25,Ramtha,590,32.3,35.59,1982/11/30,42.9
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1982/11/30,37.8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1982/11/30,37.5
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1982/11/30,33.7
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1982/11/30,31
SYNP0029,,14,Queen AIA,722,31.43,35.59,1982/11/30,29.1
,CD0034,19,Qatraneh,730,31.15,36.07,1982/11/30,22.1
,AM0007,27,South Shuna,-211,31.904103,35.625541,1982/11/30,22
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1982/11/30,19.3
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1982/11/30,19
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1982/11/30,18.4
,F 0003,28,Azraq South ,511,31.82568,36.818333,1982/11/30,16.1
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1982/11/30,15.7
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1982/11/30,12.4
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1982/11/30,6.8
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1982/11/30,5.9
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1982/11/30,3.5
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1982/12/31,84.6
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1982/12/31,62.8
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1982/12/31,60
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1982/12/31,55.3
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1982/12/31,47.9
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1982/12/31,44.4
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1982/12/31,39.7
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1982/12/31,33.5
,AL0004,30,Jarash,585,32.279346,35.892955,1982/12/31,32.6
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1982/12/31,26.1
,AL0017,23,Sawileh,1050,32,35.54,1982/12/31,25.8
,AD0012,25,Ramtha,590,32.3,35.59,1982/12/31,23.2
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1982/12/31,22.9
,CC0001,24,Madaba,758,31.43,35.48,1982/12/31,21.5
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1982/12/31,18.6
,AM0007,27,South Shuna,-211,31.904103,35.625541,1982/12/31,15.9
,CD0034,19,Qatraneh,730,31.15,36.07,1982/12/31,12.9
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1982/12/31,12
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1982/12/31,11.9
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1982/12/31,11.8
SYNP0029,,14,Queen AIA,722,31.43,35.59,1982/12/31,11.4
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1982/12/31,11
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1982/12/31,9
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1982/12/31,8.7
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1982/12/31,8.4
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1982/12/31,7.3
,F 0003,28,Azraq South ,511,31.82568,36.818333,1982/12/31,6.5
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1982/12/31,6.1
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1982/12/31,5.6
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1982/12/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1983/1/31,256
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1983/1/31,208.5
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1983/1/31,190
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1983/1/31,148.7
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1983/1/31,143.8
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1983/1/31,127.9
,AL0004,30,Jarash,585,32.279346,35.892955,1983/1/31,120.2
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1983/1/31,118.6
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1983/1/31,111
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1983/1/31,99.1
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1983/1/31,98.5
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1983/1/31,98
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1983/1/31,90
SYNP0029,,14,Queen AIA,722,31.43,35.59,1983/1/31,67.4
,AD0012,25,Ramtha,590,32.3,35.59,1983/1/31,56.9
,AM0007,27,South Shuna,-211,31.904103,35.625541,1983/1/31,56.9
,CC0001,24,Madaba,758,31.43,35.48,1983/1/31,55.7
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1983/1/31,50.7
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1983/1/31,44.7
,CD0034,19,Qatraneh,730,31.15,36.07,1983/1/31,31.8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1983/1/31,30.6
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1983/1/31,23.5
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1983/1/31,7.7
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1983/1/31,7.6
,F 0003,28,Azraq South ,511,31.82568,36.818333,1983/1/31,7.4
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1983/1/31,7
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1983/1/31,6.2
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1983/1/31,2.1
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1983/1/31,0
,AL0017,23,Sawileh,1050,32,35.54,1983/1/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1983/2/28,261.8
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1983/2/28,219.1
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1983/2/28,212
,AL0017,23,Sawileh,1050,32,35.54,1983/2/28,193.7
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1983/2/28,186.7
,CC0001,24,Madaba,758,31.43,35.48,1983/2/28,148.7
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1983/2/28,137.3
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1983/2/28,129.4
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1983/2/28,113.7
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1983/2/28,111.4
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1983/2/28,105
,AD0012,25,Ramtha,590,32.3,35.59,1983/2/28,104.4
,AL0004,30,Jarash,585,32.279346,35.892955,1983/2/28,103.6
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1983/2/28,82.9
SYNP0029,,14,Queen AIA,722,31.43,35.59,1983/2/28,74.6
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1983/2/28,72.7
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1983/2/28,62.1
,AM0007,27,South Shuna,-211,31.904103,35.625541,1983/2/28,53.6
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1983/2/28,51.7
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1983/2/28,45.8
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1983/2/28,32.4
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1983/2/28,26.5
,CD0034,19,Qatraneh,730,31.15,36.07,1983/2/28,20
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1983/2/28,9.3
,F 0003,28,Azraq South ,511,31.82568,36.818333,1983/2/28,8.8
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1983/2/28,8.1
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1983/2/28,6.8
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1983/2/28,5.3
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1983/2/28,5
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1983/2/28,4.7
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1983/3/31,174
,AL0017,23,Sawileh,1050,32,35.54,1983/3/31,157.2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1983/3/31,135.2
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1983/3/31,127.7
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1983/3/31,116.4
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1983/3/31,110
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1983/3/31,98.5
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1983/3/31,94.1
,AL0004,30,Jarash,585,32.279346,35.892955,1983/3/31,92.8
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1983/3/31,85.2
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1983/3/31,82.2
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1983/3/31,78
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1983/3/31,72.8
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1983/3/31,58.3
,CC0001,24,Madaba,758,31.43,35.48,1983/3/31,55.7
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1983/3/31,51.6
,AD0012,25,Ramtha,590,32.3,35.59,1983/3/31,49
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1983/3/31,40.3
SYNP0029,,14,Queen AIA,722,31.43,35.59,1983/3/31,40.1
,AM0007,27,South Shuna,-211,31.904103,35.625541,1983/3/31,39.3
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1983/3/31,36.4
,CD0034,19,Qatraneh,730,31.15,36.07,1983/3/31,19
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1983/3/31,11.6
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1983/3/31,10.4
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1983/3/31,10.3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1983/3/31,7.4
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1983/3/31,3.9
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1983/3/31,2.2
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1983/3/31,0.5
,F 0003,28,Azraq South ,511,31.82568,36.818333,1983/3/31,0.2
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1983/4/30,27.2
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1983/4/30,23.1
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1983/4/30,20.5
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1983/4/30,20
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1983/4/30,18.1
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1983/4/30,15.9
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1983/4/30,14.7
,AD0012,25,Ramtha,590,32.3,35.59,1983/4/30,11.8
,AL0017,23,Sawileh,1050,32,35.54,1983/4/30,11.1
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1983/4/30,8.2
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1983/4/30,6.8
,AL0004,30,Jarash,585,32.279346,35.892955,1983/4/30,5
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1983/4/30,4.3
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1983/4/30,4.1
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1983/4/30,3.1
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1983/4/30,2.2
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1983/4/30,2
SYNP0029,,14,Queen AIA,722,31.43,35.59,1983/4/30,1.6
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1983/4/30,1.5
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1983/4/30,1.2
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1983/4/30,1
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1983/4/30,0.7
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1983/4/30,0.6
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1983/4/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1983/4/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1983/4/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,1983/4/30,0
,CC0001,24,Madaba,758,31.43,35.48,1983/4/30,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,1983/4/30,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,1983/4/30,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1983/5/31,26
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1983/5/31,17
,AL0017,23,Sawileh,1050,32,35.54,1983/5/31,11.4
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1983/5/31,7.4
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1983/5/31,6.7
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1983/5/31,6
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1983/5/31,5.8
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1983/5/31,5.4
,AM0007,27,South Shuna,-211,31.904103,35.625541,1983/5/31,5.4
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1983/5/31,5
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1983/5/31,4.6
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1983/5/31,3.1
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1983/5/31,2
,F 0003,28,Azraq South ,511,31.82568,36.818333,1983/5/31,2
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1983/5/31,1.6
,AL0004,30,Jarash,585,32.279346,35.892955,1983/5/31,1.5
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1983/5/31,1.2
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1983/5/31,1
SYNP0029,,14,Queen AIA,722,31.43,35.59,1983/5/31,1
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1983/5/31,0.3
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1983/5/31,0.3
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1983/5/31,0.2
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1983/5/31,0.1
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1983/5/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1983/5/31,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1983/5/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1983/5/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,1983/5/31,0
,CC0001,24,Madaba,758,31.43,35.48,1983/5/31,0
,AD0012,25,Ramtha,590,32.3,35.59,1983/5/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1983/6/30,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1983/6/30,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1983/6/30,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1983/6/30,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1983/6/30,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1983/6/30,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1983/6/30,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1983/6/30,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1983/6/30,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1983/6/30,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1983/6/30,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1983/6/30,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1983/6/30,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,1983/6/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1983/6/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1983/6/30,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1983/6/30,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1983/6/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,1983/6/30,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1983/6/30,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1983/6/30,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1983/6/30,0
,AL0017,23,Sawileh,1050,32,35.54,1983/6/30,0
,CC0001,24,Madaba,758,31.43,35.48,1983/6/30,0
,AD0012,25,Ramtha,590,32.3,35.59,1983/6/30,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1983/6/30,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,1983/6/30,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,1983/6/30,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1983/6/30,0
,AL0004,30,Jarash,585,32.279346,35.892955,1983/6/30,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1983/7/31,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1983/7/31,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1983/7/31,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1983/7/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1983/7/31,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1983/7/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1983/7/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1983/7/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1983/7/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1983/7/31,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1983/7/31,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1983/7/31,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1983/7/31,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,1983/7/31,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1983/7/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1983/7/31,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1983/7/31,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1983/7/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,1983/7/31,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1983/7/31,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1983/7/31,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1983/7/31,0
,AL0017,23,Sawileh,1050,32,35.54,1983/7/31,0
,CC0001,24,Madaba,758,31.43,35.48,1983/7/31,0
,AD0012,25,Ramtha,590,32.3,35.59,1983/7/31,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1983/7/31,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,1983/7/31,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,1983/7/31,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1983/7/31,0
,AL0004,30,Jarash,585,32.279346,35.892955,1983/7/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1983/8/31,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1983/8/31,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1983/8/31,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1983/8/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1983/8/31,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1983/8/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1983/8/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1983/8/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1983/8/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1983/8/31,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1983/8/31,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1983/8/31,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1983/8/31,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,1983/8/31,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1983/8/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1983/8/31,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1983/8/31,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1983/8/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,1983/8/31,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1983/8/31,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1983/8/31,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1983/8/31,0
,AL0017,23,Sawileh,1050,32,35.54,1983/8/31,0
,CC0001,24,Madaba,758,31.43,35.48,1983/8/31,0
,AD0012,25,Ramtha,590,32.3,35.59,1983/8/31,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1983/8/31,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,1983/8/31,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,1983/8/31,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1983/8/31,0
,AL0004,30,Jarash,585,32.279346,35.892955,1983/8/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1983/9/30,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1983/9/30,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1983/9/30,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1983/9/30,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1983/9/30,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1983/9/30,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1983/9/30,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1983/9/30,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1983/9/30,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1983/9/30,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1983/9/30,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1983/9/30,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1983/9/30,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,1983/9/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1983/9/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1983/9/30,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1983/9/30,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1983/9/30,0
